,close
3622,1917.6
3623,1917.61
3624,1917.44
3625,1917.43
3626,1917.08
3627,1917.07
3628,1917.07
3629,1917.08
3630,1916.65
3631,1917.19
3632,1917.19
3633,1917.4
3634,1917.79
3635,1918.19
3636,1918.19
3637,1917.82
3638,1917.7
3639,1917.61
3640,1917.77
3641,1917.76
3642,1917.77
3643,1918.14
3644,1918.05
3645,1918.28
3646,1918.91
3647,1920.41
3648,1920.01
3649,1919.21
3650,1919.29
3651,1918.64
3652,1918.64
3653,1918.75
3654,1918.75
3655,1918.65
3656,1918.65
3657,1918.65
3658,1919.14
3659,1919.4
3660,1919.35
3661,1919.36
3662,1919.19
3663,1919.79
3664,1920.61
3665,1920.37
3666,1920.7
3667,1920.41
3668,1919.35
3669,1917.39
3670,1917.2
3671,1917.79
3672,1917.6
3673,1918.59
3674,1918.41
3675,1918.79
3676,1918.91
3677,1919.2
3678,1919.01
3679,1918.4
3680,1918.41
3681,1918.41
3682,1917.61
3683,1918.0
3684,1917.99
3685,1917.99
3686,1918.68
3687,1918.29
3688,1918.22
3689,1918.19
3690,1918.52
3691,1918.2
3692,1918.21
3693,1918.2
3694,1918.36
3695,1918.7
3696,1918.69
3697,1918.6
3698,1918.53
3699,1918.54
3700,1918.54
3701,1919.22
3702,1918.79
3703,1918.78
3704,1918.24
3705,1918.24
3706,1918.58
3707,1917.43
3708,1916.83
3709,1916.6
3710,1916.59
3711,1916.98
3712,1916.99
3713,1917.19
3714,1917.3
3715,1916.85
3716,1916.81
3717,1917.19
3718,1917.15
3719,1917.0
3720,1917.36
3721,1916.86
3722,1916.61
3723,1916.99
3724,1916.8
3725,1916.8
3726,1916.65
3727,1916.27
3728,1916.58
3729,1916.63
3730,1916.64
3731,1916.0
3732,1916.75
3733,1916.48
3734,1916.29
3735,1916.22
3736,1916.22
3737,1916.03
3738,1916.36
3739,1916.39
3740,1915.78
3741,1915.78
3742,1916.85
3743,1915.18
3744,1915.61
3745,1915.2
3746,1915.2
3747,1915.01
3748,1915.0
3749,1913.65
3750,1913.43
3751,1914.6
3752,1914.79
3753,1914.79
3754,1914.79
3755,1915.31
3756,1915.01
3757,1915.02
3758,1914.18
3759,1914.86
3760,1915.36
3761,1915.56
3762,1915.4
3763,1915.4
3764,1916.21
3765,1916.0
3766,1916.01
3767,1916.15
3768,1916.16
3769,1915.65
3770,1916.07
3771,1916.0
3772,1915.82
3773,1915.82
3774,1915.82
3775,1916.07
3776,1915.96
3777,1915.96
3778,1915.44
3779,1915.2
3780,1914.86
3781,1914.87
3782,1914.86
3783,1914.86
3784,1914.87
3785,1914.98
3786,1914.99
3787,1915.17
3788,1915.17
3789,1915.6
3790,1915.59
3791,1916.4
3792,1916.23
3793,1916.23
3794,1916.24
3795,1916.54
3796,1916.43
3797,1917.95
3798,1918.01
3799,1917.48
3800,1917.21
3801,1917.2
3802,1917.2
3803,1917.32
3804,1917.32
3805,1916.53
3806,1915.88
3807,1915.6
3808,1915.13
3809,1917.65
3810,1916.71
3811,1916.9
3812,1916.63
3813,1915.92
3814,1916.38
3815,1917.53
3816,1917.07
3817,1917.06
3818,1917.79
3819,1917.8
3820,1919.41
3821,1922.86
3822,1921.95
3823,1925.57
3824,1924.39
3825,1926.91
3826,1922.65
3827,1923.16
3828,1922.78
3829,1922.57
3830,1925.0
3831,1925.2
3832,1925.61
3833,1925.56
3834,1924.38
3835,1924.6
3836,1925.47
3837,1925.4
3838,1925.01
3839,1925.2
3840,1926.7
3841,1925.01
3842,1924.79
3843,1925.72
3844,1925.92
3845,1926.41
3846,1925.76
3847,1925.2
3848,1924.45
3849,1924.29
3850,1924.41
3851,1924.05
3852,1924.19
3853,1924.59
3854,1924.32
3855,1924.56
3856,1923.87
3857,1923.86
3858,1923.65
3859,1922.75
3860,1923.73
3861,1923.72
3862,1920.9
3863,1903.26
3864,1896.4
3865,1905.07
3866,1906.0
3867,1907.67
3868,1911.44
3869,1913.03
3870,1911.06
3871,1908.4
3872,1910.41
3873,1912.7
3874,1912.0
3875,1915.9
3876,1916.6
3877,1915.33
3878,1916.41
3879,1918.81
3880,1917.58
3881,1918.54
3882,1917.1
3883,1917.39
3884,1917.62
3885,1918.81
3886,1920.68
3887,1920.4
3888,1919.59
3889,1920.39
3890,1919.59
3891,1918.38
3892,1917.39
3893,1915.58
3894,1917.41
3895,1917.32
3896,1916.91
3897,1917.07
3898,1918.4
3899,1918.1
3900,1917.6
3901,1917.8
3902,1918.39
3903,1916.8
3904,1917.06
3905,1918.6
3906,1918.32
3907,1917.67
3908,1917.0
3909,1916.19
3910,1916.48
3911,1916.48
3912,1915.57
3913,1916.61
3914,1918.21
3915,1919.89
3916,1918.42
3917,1921.01
3918,1922.6
3919,1920.87
3920,1919.95
3921,1920.4
3922,1919.14
3923,1919.13
3924,1919.31
3925,1919.6
3926,1918.94
3927,1918.76
3928,1917.54
3929,1917.01
3930,1917.0
3931,1917.62
3932,1917.72
3933,1917.45
3934,1918.8
3935,1919.61
3936,1918.74
3937,1918.04
3938,1917.55
3939,1917.74
3940,1918.6
3941,1919.8
3942,1919.8
3943,1919.8
3944,1919.61
3945,1918.41
3946,1917.68
3947,1917.41
3948,1916.61
3949,1917.46
3950,1917.33
3951,1918.37
3952,1918.5
3953,1918.21
3954,1918.4
3955,1918.28
3956,1917.06
3957,1917.22
3958,1917.11
3959,1916.85
3960,1917.0
3961,1917.2
3962,1917.19
3963,1917.3
3964,1916.66
3965,1917.08
3966,1917.08
3967,1916.8
3968,1916.81
3969,1916.81
3970,1916.81
3971,1917.0
3972,1916.25
3973,1916.6
3974,1916.15
3975,1916.45
3976,1916.04
3977,1916.32
3978,1915.55
3979,1915.75
3980,1914.49
3981,1914.16
3982,1913.96
3983,1910.77
3984,1910.81
3985,1912.2
3986,1911.4
3987,1911.82
3988,1913.53
3989,1913.52
3990,1912.21
3991,1911.4
3992,1911.41
3993,1910.0
3994,1911.2
3995,1911.2
3996,1911.75
3997,1911.59
3998,1911.34
3999,1911.78
4000,1912.81
4001,1912.7
4002,1912.19
4003,1911.2
4004,1912.41
4005,1912.6
4006,1912.4
4007,1911.82
4008,1911.61
4009,1911.61
4010,1912.17
4011,1910.85
4012,1909.8
4013,1909.98
4014,1910.35
4015,1909.27
4016,1906.89
4017,1907.41
4018,1907.6
4019,1906.51
4020,1903.85
4021,1904.94
4022,1903.42
4023,1902.32
4024,1904.4
4025,1906.39
4026,1906.98
4027,1906.61
4028,1906.39
4029,1906.2
4030,1907.17
4031,1907.59
4032,1907.39
4033,1907.79
4034,1907.87
4035,1907.6
4036,1908.27
4037,1909.8
4038,1909.0
4039,1909.0
4040,1907.6
4041,1906.16
4042,1905.96
4043,1905.86
4044,1906.01
4045,1905.55
4046,1907.21
4047,1906.8
4048,1906.4
4049,1906.6
4050,1906.2
4051,1906.97
4052,1907.2
4053,1907.02
4054,1907.5
4055,1907.61
4056,1907.2
4057,1907.4
4058,1907.62
4059,1907.61
4060,1907.8
4061,1907.64
4062,1907.9
4063,1908.82
4064,1908.0
4065,1908.35
4066,1908.2
4067,1909.19
4068,1908.43
4069,1908.43
4070,1909.0
4071,1909.0
4072,1909.74
4073,1909.75
4074,1910.28
4075,1910.02
4076,1910.2
4077,1910.39
4078,1911.05
4079,1911.1
4080,1910.22
4081,1911.29
4082,1911.38
4083,1911.39
4084,1911.53
4085,1910.63
4086,1911.3
4087,1911.3
4088,1911.21
4089,1910.85
4090,1910.67
4091,1910.79
4092,1911.14
4093,1911.34
4094,1911.59
4095,1910.6
4096,1910.8
4097,1910.2
4098,1910.2
4099,1910.41
4100,1910.42
4101,1911.24
4102,1911.39
4103,1911.39
4104,1911.59
4105,1911.6
4106,1911.6
4107,1911.82
4108,1911.79
4109,1911.8
4110,1911.79
4111,1911.79
4112,1911.21
4113,1911.21
4114,1911.2
4115,1911.38
4116,1910.71
4117,1910.79
4118,1911.19
4119,1911.6
4120,1911.88
4121,1912.97
4122,1912.8
4123,1912.8
4124,1912.99
4125,1913.0
4126,1913.11
4127,1913.1
4128,1913.39
4129,1912.8
4130,1912.8
4131,1913.28
4132,1913.36
4133,1913.4
4134,1913.39
4135,1913.95
4136,1913.76
4137,1913.6
4138,1913.79
4139,1913.73
4140,1913.32
4141,1913.73
4142,1912.61
4143,1912.27
4144,1912.05
4145,1911.79
4146,1911.99
4147,1911.8
4148,1910.66
4149,1911.7
4150,1911.89
4151,1913.41
4152,1914.02
4153,1914.25
4154,1914.26
4155,1914.25
4156,1913.8
4157,1913.96
4158,1913.97
4159,1913.96
4160,1914.16
4161,1914.26
4162,1913.4
4163,1913.69
4164,1913.68
4165,1913.26
4166,1913.69
4167,1913.61
4168,1913.6
4169,1913.6
4170,1913.61
4171,1914.06
4172,1914.16
4173,1914.28
4174,1914.28
4175,1914.55
4176,1914.99
4177,1915.6
4178,1915.61
4179,1915.61
4180,1916.04
4181,1915.8
4182,1915.81
4183,1915.94
4184,1915.99
4185,1917.76
4186,1917.32
4187,1918.04
4188,1919.32
4189,1918.8
4190,1918.86
4191,1918.61
4192,1918.61
4193,1918.8
4194,1918.6
4195,1917.06
4196,1916.47
4197,1917.4
4198,1917.66
4199,1917.68
4200,1919.42
4201,1918.8
4202,1918.19
4203,1917.57
4204,1918.33
4205,1918.39
4206,1918.4
4207,1918.59
4208,1918.6
4209,1918.6
4210,1920.38
4211,1920.21
4212,1919.61
4213,1920.0
4214,1920.19
4215,1919.61
4216,1920.35
4217,1920.19
4218,1921.33
4219,1920.79
4220,1921.79
4221,1921.51
4222,1921.41
4223,1921.39
4224,1922.08
4225,1923.62
4226,1923.62
4227,1924.0
4228,1923.47
4229,1923.96
4230,1921.77
4231,1921.52
4232,1922.29
4233,1922.51
4234,1922.66
4235,1922.69
4236,1922.7
4237,1922.77
4238,1922.19
4239,1922.2
4240,1922.2
4241,1919.82
4242,1920.99
4243,1921.89
4244,1921.84
4245,1922.05
4246,1921.01
4247,1920.92
4248,1920.92
4249,1921.27
4250,1921.55
4251,1921.54
4252,1921.54
4253,1921.55
4254,1921.73
4255,1921.74
4256,1921.74
4257,1921.93
4258,1921.01
4259,1921.0
4260,1924.31
4261,1921.19
4262,1922.15
4263,1922.66
4264,1922.99
4265,1922.32
4266,1924.05
4267,1924.29
4268,1924.19
4269,1924.58
4270,1924.02
4271,1924.17
4272,1923.51
4273,1923.74
4274,1923.85
4275,1926.41
4276,1929.21
4277,1931.81
4278,1932.37
4279,1933.81
4280,1934.17
4281,1936.0
4282,1939.03
4283,1938.87
4284,1940.59
4285,1946.31
4286,1944.26
4287,1954.85
4288,1955.65
4289,1952.37
4290,1955.4
4291,1957.2
4292,1957.2
4293,1957.4
4294,1959.3
4295,1954.04
4296,1956.76
4297,1958.2
4298,1958.06
4299,1956.2
4300,1955.04
4301,1946.23
4302,1941.36
4303,1929.51
4304,1934.07
4305,1939.04
4306,1937.76
4307,1933.79
4308,1934.8
4309,1936.4
4310,1938.69
4311,1942.25
4312,1940.8
4313,1940.18
4314,1942.22
4315,1940.61
4316,1939.68
4317,1941.37
4318,1943.0
4319,1942.04
4320,1940.61
4321,1941.19
4322,1939.87
4323,1939.19
4324,1939.6
4325,1936.7
4326,1938.39
4327,1938.15
4328,1939.71
4329,1939.18
4330,1940.03
4331,1939.82
4332,1941.17
4333,1940.99
4334,1940.83
4335,1939.4
4336,1936.88
4337,1937.21
4338,1935.2
4339,1935.33
4340,1935.46
4341,1934.46
4342,1935.08
4343,1934.21
4344,1932.8
4345,1934.79
4346,1934.15
4347,1934.81
4348,1937.11
4349,1937.19
4350,1936.99
4351,1937.58
4352,1936.92
4353,1934.04
4354,1934.94
4355,1934.21
4356,1933.9
4357,1933.07
4358,1933.0
4359,1933.08
4360,1933.69
4361,1934.99
4362,1934.02
4363,1934.29
4364,1934.28
4365,1934.65
4366,1934.65
4367,1932.6
4368,1930.86
4369,1931.39
4370,1931.59
4371,1935.11
4372,1936.0
4373,1938.76
4374,1937.01
4375,1937.2
4376,1937.43
4377,1937.02
4378,1937.21
4379,1937.28
4380,1937.87
4381,1936.04
4382,1937.96
4383,1936.87
4384,1937.38
4385,1936.35
4386,1936.19
4387,1936.3
4388,1937.69
4389,1938.5
4390,1938.98
4391,1938.93
4392,1938.77
4393,1939.73
4394,1940.19
4395,1941.2
4396,1941.88
4397,1940.8
4398,1940.23
4399,1940.11
4400,1938.91
4401,1936.2
4402,1937.65
4403,1937.46
4404,1938.7
4405,1938.13
4406,1937.8
4407,1938.02
4408,1939.37
4409,1939.45
4410,1940.17
4411,1939.01
4412,1938.42
4413,1938.2
4414,1937.93
4415,1936.69
4416,1934.77
4417,1936.48
4418,1936.6
4419,1937.01
4420,1936.02
4421,1934.73
4422,1936.6
4423,1935.6
4424,1935.0
4425,1933.8
4426,1935.2
4427,1935.81
4428,1935.8
4429,1935.99
4430,1936.13
4431,1936.13
4432,1936.34
4433,1936.3
4434,1936.01
4435,1935.01
4436,1934.95
4437,1934.98
4438,1934.0
4439,1934.56
4440,1934.81
4441,1935.42
4442,1936.46
4443,1936.83
4444,1936.57
4445,1936.72
4446,1936.91
4447,1936.5
4448,1937.3
4449,1937.61
4450,1938.38
4451,1937.66
4452,1937.8
4453,1937.86
4454,1937.86
4455,1938.0
4456,1938.2
4457,1937.86
4458,1937.99
4459,1938.26
4460,1938.12
4461,1937.93
4462,1938.95
4463,1938.95
4464,1939.74
4465,1939.61
4466,1940.9
4467,1941.59
4468,1940.37
4469,1941.29
4470,1943.3
4471,1943.38
4472,1944.62
4473,1945.37
4474,1948.02
4475,1947.12
4476,1945.79
4477,1944.26
4478,1944.52
4479,1945.71
4480,1946.4
4481,1945.69
4482,1945.36
4483,1946.59
4484,1947.44
4485,1947.6
4486,1946.23
4487,1946.03
4488,1946.11
4489,1946.79
4490,1946.34
4491,1946.72
4492,1945.41
4493,1944.79
4494,1944.69
4495,1945.12
4496,1945.39
4497,1944.97
4498,1944.98
4499,1944.59
4500,1944.61
4501,1945.72
4502,1945.85
4503,1946.05
4504,1946.42
4505,1948.0
4506,1948.3
4507,1948.35
4508,1948.31
4509,1950.09
4510,1950.67
4511,1950.32
4512,1948.81
4513,1949.24
4514,1948.6
4515,1948.98
4516,1948.31
4517,1947.76
4518,1948.21
4519,1947.5
4520,1948.19
4521,1947.79
4522,1948.2
4523,1948.45
4524,1948.24
4525,1949.18
4526,1948.81
4527,1949.12
4528,1949.12
4529,1949.53
4530,1950.01
4531,1951.47
4532,1949.81
4533,1950.19
4534,1950.91
4535,1949.8
4536,1950.28
4537,1949.6
4538,1949.49
4539,1948.98
4540,1948.61
4541,1948.71
4542,1949.25
4543,1949.25
4544,1949.26
4545,1950.75
4546,1949.82
4547,1949.68
4548,1948.43
4549,1947.92
4550,1948.0
4551,1947.6
4552,1947.87
4553,1948.05
4554,1948.39
4555,1949.46
4556,1949.49
4557,1949.61
4558,1949.01
4559,1949.05
4560,1950.01
4561,1950.41
4562,1950.11
4563,1949.15
4564,1948.5
4565,1948.24
4566,1948.08
4567,1947.91
4568,1947.67
4569,1947.45
4570,1947.45
4571,1948.68
4572,1948.59
4573,1947.98
4574,1947.92
4575,1949.32
4576,1949.59
4577,1949.54
4578,1948.81
4579,1948.19
4580,1949.79
4581,1949.6
4582,1949.38
4583,1949.42
4584,1949.4
4585,1949.8
4586,1949.8
4587,1949.8
4588,1949.45
4589,1949.46
4590,1949.56
4591,1948.61
4592,1948.9
4593,1949.4
4594,1949.7
4595,1948.81
4596,1948.25
4597,1948.48
4598,1948.19
4599,1948.59
4600,1949.19
4601,1949.18
4602,1949.06
4603,1949.05
4604,1949.04
4605,1949.31
4606,1948.81
4607,1949.18
4608,1948.61
4609,1949.18
4610,1948.98
4611,1948.65
4612,1949.2
4613,1949.55
4614,1949.08
4615,1948.36
4616,1949.01
4617,1949.01
4618,1949.01
4619,1948.28
4620,1949.4
4621,1949.27
4622,1949.48
4623,1949.48
4624,1949.48
4625,1949.48
4626,1950.02
4627,1950.02
4628,1950.39
4629,1950.39
4630,1943.19
4631,1945.94
4632,1945.36
4633,1945.34
4634,1945.66
4635,1944.4
4636,1946.38
4637,1946.45
4638,1946.2
4639,1946.57
4640,1945.83
4641,1945.28
4642,1945.02
4643,1944.41
4644,1945.59
4645,1946.19
4646,1946.39
4647,1946.6
4648,1947.4
4649,1947.23
4650,1947.2
4651,1946.98
4652,1946.57
4653,1946.79
4654,1946.66
4655,1945.43
4656,1945.6
4657,1945.42
4658,1945.67
4659,1947.99
4660,1949.73
4661,1950.0
4662,1950.24
4663,1950.43
4664,1950.92
4665,1949.81
4666,1949.73
4667,1949.49
4668,1950.32
4669,1950.19
4670,1950.98
4671,1950.99
4672,1950.97
4673,1950.97
4674,1950.98
4675,1950.33
4676,1949.82
4677,1949.2
4678,1948.87
4679,1948.37
4680,1947.9
4681,1948.39
4682,1948.47
4683,1947.61
4684,1947.4
4685,1947.37
4686,1946.99
4687,1946.61
4688,1946.54
4689,1946.14
4690,1946.54
4691,1946.6
4692,1946.53
4693,1946.44
4694,1946.41
4695,1947.2
4696,1947.2
4697,1947.21
4698,1947.53
4699,1948.59
4700,1948.72
4701,1947.41
4702,1947.0
4703,1947.0
4704,1946.61
4705,1947.37
4706,1948.0
4707,1948.78
4708,1948.2
4709,1948.76
4710,1948.4
4711,1948.59
4712,1948.24
4713,1947.58
4714,1947.4
4715,1947.19
4716,1947.01
4717,1947.0
4718,1947.8
4719,1947.8
4720,1947.77
4721,1947.69
4722,1947.68
4723,1946.81
4724,1946.89
4725,1947.38
4726,1947.07
4727,1946.73
4728,1946.56
4729,1946.4
4730,1946.34
4731,1946.39
4732,1945.61
4733,1945.74
4734,1945.79
4735,1945.99
4736,1945.95
4737,1944.6
4738,1944.88
4739,1945.13
4740,1945.51
4741,1945.68
4742,1945.76
4743,1945.69
4744,1945.0
4745,1945.01
4746,1945.9
4747,1946.51
4748,1945.84
4749,1944.4
4750,1944.59
4751,1944.4
4752,1943.59
4753,1943.21
4754,1943.96
4755,1944.19
4756,1944.19
4757,1944.19
4758,1944.27
4759,1945.18
4760,1945.38
4761,1943.9
4762,1943.6
4763,1943.73
4764,1942.67
4765,1944.15
4766,1944.25
4767,1943.63
4768,1944.17
4769,1943.81
4770,1943.81
4771,1942.25
4772,1942.63
4773,1943.39
4774,1944.47
4775,1946.04
4776,1946.16
4777,1946.25
4778,1946.21
4779,1945.69
4780,1946.98
4781,1946.41
4782,1946.96
4783,1946.83
4784,1947.89
4785,1947.01
4786,1946.0
4787,1945.82
4788,1945.82
4789,1945.81
4790,1945.82
4791,1945.44
4792,1945.36
4793,1946.05
4794,1945.8
4795,1945.99
4796,1946.89
4797,1946.62
4798,1946.61
4799,1947.36
4800,1947.24
4801,1948.59
4802,1948.61
4803,1949.26
4804,1949.26
4805,1949.19
4806,1949.41
4807,1948.9
4808,1948.54
4809,1949.7
4810,1949.97
4811,1949.41
4812,1949.4
4813,1949.76
4814,1949.76
4815,1950.4
4816,1951.85
4817,1954.01
4818,1954.63
4819,1955.22
4820,1953.79
4821,1953.96
4822,1954.01
4823,1954.17
4824,1953.59
4825,1953.78
4826,1955.07
4827,1954.93
4828,1956.36
4829,1959.27
4830,1958.43
4831,1956.22
4832,1955.99
4833,1954.59
4834,1956.33
4835,1957.56
4836,1961.46
4837,1962.39
4838,1964.45
4839,1968.7
4840,1967.08
4841,1967.38
4842,1967.02
4843,1969.35
4844,1968.69
4845,1968.68
4846,1969.44
4847,1971.44
4848,1971.0
4849,1969.01
4850,1969.33
4851,1967.66
4852,1967.75
4853,1966.63
4854,1966.09
4855,1968.54
4856,1968.76
4857,1968.39
4858,1967.21
4859,1967.41
4860,1969.26
4861,1967.01
4862,1965.85
4863,1965.99
4864,1967.86
4865,1967.2
4866,1967.86
4867,1970.24
4868,1970.27
4869,1971.11
4870,1970.21
4871,1970.4
4872,1970.21
4873,1970.43
4874,1970.0
4875,1971.54
4876,1972.41
4877,1974.04
4878,1968.83
4879,1967.42
4880,1965.96
4881,1964.8
4882,1963.99
4883,1964.95
4884,1964.56
4885,1964.14
4886,1963.36
4887,1963.41
4888,1961.96
4889,1962.39
4890,1962.82
4891,1961.81
4892,1960.09
4893,1960.16
4894,1960.77
4895,1960.23
4896,1961.47
4897,1962.32
4898,1962.78
4899,1962.41
4900,1960.0
4901,1960.01
4902,1959.06
4903,1959.35
4904,1959.33
4905,1960.6
4906,1960.9
4907,1961.2
4908,1960.49
4909,1960.79
4910,1960.4
4911,1960.23
4912,1959.44
4913,1959.59
4914,1959.25
4915,1960.18
4916,1960.55
4917,1960.66
4918,1960.47
4919,1959.7
4920,1960.76
4921,1960.57
4922,1959.0
4923,1958.63
4924,1959.69
4925,1959.04
4926,1959.21
4927,1959.4
4928,1959.9
4929,1960.82
4930,1961.4
4931,1962.16
4932,1962.31
4933,1962.69
4934,1962.91
4935,1961.77
4936,1961.52
4937,1960.67
4938,1960.67
4939,1960.87
4940,1960.69
4941,1960.68
4942,1960.68
4943,1961.33
4944,1961.33
4945,1962.02
4946,1961.23
4947,1961.68
4948,1961.65
4949,1961.65
4950,1959.76
4951,1959.51
4952,1958.45
4953,1957.4
4954,1957.77
4955,1958.72
4956,1958.82
4957,1958.2
4958,1958.53
4959,1959.28
4960,1959.0
4961,1958.08
4962,1958.07
4963,1958.37
4964,1958.36
4965,1958.68
4966,1958.21
4967,1957.61
4968,1957.6
4969,1957.22
4970,1957.36
4971,1957.21
4972,1957.22
4973,1957.05
4974,1957.0
4975,1957.0
4976,1956.81
4977,1956.0
4978,1955.41
4979,1955.78
4980,1956.86
4981,1956.22
4982,1956.05
4983,1957.31
4984,1955.0
4985,1956.8
4986,1957.59
4987,1957.7
4988,1957.6
4989,1958.01
4990,1958.2
4991,1957.51
4992,1956.66
4993,1956.77
4994,1956.61
4995,1956.8
4996,1958.72
4997,1958.55
4998,1958.79
4999,1959.0
5000,1959.01
5001,1958.8
5002,1958.04
5003,1958.6
5004,1957.78
5005,1957.85
5006,1957.6
5007,1957.08
5008,1957.01
5009,1957.37
5010,1959.08
5011,1959.26
5012,1959.4
5013,1959.41
5014,1959.8
5015,1960.45
5016,1960.41
5017,1960.68
5018,1961.0
5019,1960.37
5020,1961.0
5021,1960.73
5022,1960.73
5023,1960.98
5024,1960.5
5025,1961.49
5026,1961.27
5027,1959.8
5028,1962.0
5029,1962.0
5030,1962.0
5031,1962.19
5032,1962.25
5033,1962.25
5034,1962.24
5035,1961.6
5036,1961.57
5037,1961.92
5038,1961.21
5039,1961.95
5040,1962.81
5041,1962.97
5042,1963.38
5043,1963.25
5044,1963.25
5045,1962.87
5046,1962.86
5047,1962.87
5048,1962.87
5049,1962.87
5050,1961.67
5051,1961.22
5052,1963.18
5053,1962.81
5054,1963.17
5055,1963.05
5056,1962.29
5057,1962.29
5058,1961.8
5059,1961.39
5060,1961.67
5061,1961.6
5062,1961.95
5063,1964.5
5064,1965.84
5065,1965.7
5066,1963.67
5067,1963.29
5068,1962.65
5069,1962.57
5070,1963.4
5071,1962.84
5072,1962.55
5073,1961.71
5074,1962.03
5075,1963.19
5076,1963.07
5077,1963.76
5078,1963.2
5079,1963.2
5080,1962.57
5081,1962.31
5082,1961.72
5083,1961.46
5084,1961.44
5085,1960.72
5086,1962.0
5087,1961.5
5088,1962.8
5089,1962.82
5090,1961.94
5091,1961.6
5092,1962.47
5093,1963.0
5094,1963.39
5095,1962.21
5096,1962.21
5097,1962.21
5098,1962.99
5099,1961.8
5100,1962.91
5101,1962.8
5102,1961.8
5103,1960.95
5104,1960.95
5105,1961.49
5106,1960.89
5107,1959.85
5108,1960.29
5109,1960.39
5110,1960.29
5111,1959.3
5112,1957.6
5113,1958.01
5114,1958.99
5115,1958.23
5116,1956.42
5117,1957.35
5118,1956.01
5119,1955.57
5120,1960.5
5121,1957.05
5122,1959.74
5123,1960.79
5124,1961.32
5125,1960.99
5126,1960.48
5127,1959.09
5128,1960.19
5129,1959.85
5130,1960.68
5131,1958.6
5132,1960.39
5133,1960.97
5134,1962.54
5135,1962.82
5136,1964.4
5137,1964.02
5138,1964.54
5139,1964.8
5140,1964.44
5141,1963.69
5142,1964.44
5143,1964.49
5144,1963.54
5145,1964.2
5146,1964.53
5147,1964.6
5148,1964.24
5149,1963.19
5150,1962.0
5151,1963.2
5152,1964.2
5153,1963.36
5154,1964.31
5155,1964.93
5156,1964.45
5157,1964.8
5158,1965.48
5159,1966.03
5160,1967.44
5161,1968.85
5162,1967.32
5163,1966.2
5164,1966.65
5165,1966.46
5166,1965.69
5167,1965.59
5168,1965.47
5169,1964.39
5170,1964.8
5171,1964.61
5172,1964.6
5173,1964.79
5174,1964.41
5175,1964.19
5176,1964.59
5177,1965.14
5178,1964.03
5179,1964.2
5180,1964.59
5181,1965.0
5182,1965.51
5183,1965.4
5184,1965.35
5185,1964.67
5186,1963.35
5187,1965.27
5188,1965.4
5189,1964.79
5190,1964.86
5191,1967.39
5192,1964.54
5193,1964.27
5194,1965.76
5195,1967.61
5196,1966.01
5197,1966.0
5198,1965.72
5199,1966.66
5200,1967.83
5201,1967.71
5202,1967.9
5203,1967.4
5204,1967.01
5205,1968.0
5206,1969.6
5207,1969.0
5208,1969.26
5209,1969.79
5210,1969.29
5211,1967.6
5212,1966.39
5213,1963.76
5214,1964.6
5215,1963.56
5216,1964.15
5217,1964.51
5218,1962.61
5219,1963.8
5220,1964.62
5221,1963.21
5222,1963.81
5223,1963.61
5224,1963.81
5225,1963.44
5226,1964.53
5227,1963.41
5228,1965.45
5229,1965.96
5230,1966.39
5231,1965.16
5232,1964.36
5233,1964.68
5234,1964.23
5235,1963.4
5236,1962.97
5237,1964.27
5238,1961.8
5239,1961.96
5240,1962.16
5241,1962.41
5242,1962.59
5243,1962.79
5244,1962.95
5245,1962.29
5246,1961.67
5247,1961.57
5248,1959.84
5249,1959.04
5250,1959.94
5251,1959.24
5252,1960.46
5253,1961.99
5254,1961.81
5255,1961.54
5256,1958.47
5257,1958.62
5258,1959.68
5259,1960.39
5260,1962.13
5261,1963.11
5262,1963.88
5263,1961.85
5264,1962.53
5265,1961.51
5266,1958.79
5267,1958.81
5268,1959.02
5269,1958.61
5270,1959.61
5271,1958.39
5272,1959.13
5273,1958.92
5274,1959.68
5275,1958.61
5276,1959.0
5277,1959.31
5278,1959.19
5279,1959.99
5280,1959.61
5281,1965.41
5282,1964.41
5283,1966.01
5284,1969.69
5285,1967.8
5286,1968.91
5287,1967.2
5288,1967.38
5289,1966.35
5290,1966.39
5291,1966.41
5292,1966.73
5293,1967.97
5294,1969.41
5295,1969.56
5296,1969.19
5297,1966.13
5298,1965.8
5299,1964.74
5300,1965.79
5301,1966.6
5302,1966.21
5303,1966.76
5304,1967.91
5305,1968.72
5306,1966.49
5307,1966.65
5308,1966.87
5309,1968.55
5310,1969.98
5311,1969.16
5312,1970.46
5313,1972.89
5314,1974.58
5315,1972.07
5316,1971.14
5317,1969.98
5318,1967.86
5319,1967.8
5320,1970.37
5321,1972.4
5322,1972.82
5323,1972.33
5324,1970.02
5325,1969.43
5326,1969.08
5327,1969.85
5328,1970.65
5329,1970.43
5330,1971.42
5331,1969.89
5332,1968.29
5333,1967.47
5334,1969.35
5335,1969.08
5336,1968.61
5337,1967.41
5338,1968.32
5339,1967.81
5340,1967.19
5341,1968.72
5342,1968.96
5343,1968.15
5344,1966.69
5345,1965.73
5346,1962.4
5347,1958.0
5348,1959.76
5349,1959.2
5350,1961.59
5351,1961.0
5352,1959.32
5353,1960.2
5354,1959.81
5355,1960.47
5356,1961.6
5357,1963.24
5358,1963.6
5359,1964.09
5360,1964.07
5361,1962.95
5362,1964.41
5363,1962.81
5364,1963.12
5365,1963.22
5366,1963.23
5367,1961.27
5368,1962.06
5369,1962.06
5370,1962.58
